id,fecha,prices,market_caps,total_volumes
uniswap,2021-05-23,20.4601,10639247156.097713,896183979.1636194
uniswap,2021-05-24,16.9133,8778467225.508617,1347195505.5785525
uniswap,2021-05-25,24.5791,12878834883.380674,1560905596.6696143
uniswap,2021-05-26,25.1299,13108865636.031528,1417237167.7640603
uniswap,2021-05-27,29.2567,15192076749.16924,1120612438.329353
uniswap,2021-05-28,28.6159,14836553003.975842,1048647538.733989
uniswap,2021-05-29,25.9325,13549096794.244926,1086783846.448085
uniswap,2021-05-30,23.188,12177437998.951092,823387645.3608849
uniswap,2021-05-31,25.7222,13344983979.306942,804144402.1001518
uniswap,2021-06-01,28.2788,14714510558.33837,1083684313.7629218
uniswap,2021-06-02,27.3797,14266743888.35211,800121553.8413837
uniswap,2021-06-03,27.7337,14403678265.638166,613791896.4466391
uniswap,2021-06-04,28.7542,14968848107.548033,567018549.9068279
uniswap,2021-06-05,26.5,13806645099.143055,556617698.4203678
uniswap,2021-06-06,25.6243,13236003245.768808,416708186.25985104
uniswap,2021-06-07,25.8493,13451367318.93007,302334554.09403217
uniswap,2021-06-08,23.9982,12613482619.683756,469406081.3803765
uniswap,2021-06-09,23.5061,12280851126.168135,573377787.478617
uniswap,2021-06-10,25.1723,13141278620.335745,656660732.7143261
uniswap,2021-06-11,23.5621,12312757983.7179,393388135.73774356
uniswap,2021-06-12,21.8383,11344352129.472044,345103511.8275833
uniswap,2021-06-13,21.3788,11166271682.472525,346713410.0183862
uniswap,2021-06-14,23.388,12049808148.719368,376549534.9242012
uniswap,2021-06-15,24.2642,12606959726.758831,413319010.2966569
uniswap,2021-06-16,23.5777,12276513822.119081,267487502.67906892
uniswap,2021-06-17,21.7511,11297376211.979023,295392167.1372831
uniswap,2021-06-18,22.224,11471300283.315557,234616308.5022973
uniswap,2021-06-19,20.3736,10602984406.393543,285357050.2664139
uniswap,2021-06-20,19.8908,10330166414.915752,213488836.21143046
uniswap,2021-06-21,20.8163,10823711568.175325,315251721.43097115
uniswap,2021-06-22,15.9707,8387199550.742471,537297119.7960297
uniswap,2021-06-23,16.3703,8477216957.694404,698852933.9350687
uniswap,2021-06-24,17.8295,9264928093.310345,479912622.4184925
uniswap,2021-06-25,18.0667,9393951389.235577,302161046.380925
uniswap,2021-06-26,16.1722,8426299423.967163,317218521.35496515
uniswap,2021-06-27,16.0085,8290522738.662094,244698897.6870538
uniswap,2021-06-28,17.0555,8855850307.056557,215956467.69514182
uniswap,2021-06-29,17.7484,9235160280.727997,253662366.82440746
uniswap,2021-06-30,18.617,9707709129.910637,333680340.3347164
uniswap,2021-07-01,19.2672,10017017557.895962,347044248.527958
uniswap,2021-07-02,17.9668,9333359969.878733,286288256.61330616
uniswap,2021-07-03,18.2323,9462758032.177608,220023562.3764466
uniswap,2021-07-04,19.4165,10088655008.249132,245778943.5241342
uniswap,2021-07-05,20.8721,10850342434.162794,486979400.4397563
uniswap,2021-07-06,20.2276,10525832017.973541,422466660.20331514
